医药案例和客户,"1）经验：在医疗行业，我们有着非常丰富的翻译、多媒体译制、口译等经验，拥有资深的翻译人员
2）我们的客户：包括Johnson & Johnson(强生)、Nycomed(奈科明)、Solvay(苏威制药)、Boehringer Ingelheim(勃林格殷格翰)、Roche(罗氏制药)、AstraZenica(阿斯利康)、OMRON(欧姆龙)、西门子医学诊断、施贵宝、日机装等众多沪上知名跨国公司。
3）案例：我们为客户提供关于药品、医疗器械产品注册资料、器械产品操作手册、市场推广、医药文献、临床试验、网站内容、培训文档等一系列相关资料的翻译项目、视频资料译制、同传口译等方面的服务
 （1）申淇:4000页药物涂层冠脉球囊导管产品注册资料（专业设计医学、医疗器械、化工测试、机械制造、质量管理等诸多领域）
 （2）拜耳：左炔诺孕酮宫内节育系统相关资料1000万字处方抗肿瘤药、抗感染药注册资料
 （3）碧迪：疫苗接种的针头和注射器管理指南听写+翻译+配字幕
 （4）爱德华：心脏瓣膜产品市场宣传、技术研讨等各类视频的听写+翻译+配字幕
 （5）日机装：20万字血透仪的日文文献资料
 （6）3M:300分钟+口腔护理、输液设备视频听写+翻译+配字幕"
医疗,"在医疗行业，事必达有着丰富的翻译、设计印刷等服务经验，拥有资深的翻译人员

1）我们的客户：包括Johnson & Johnson(强生)、Nycomed(奈科明)、Solvay(苏威制药)、Boehringer Ingelheim(勃林格殷格翰)、Roche(罗氏制药)、AstraZenica(阿斯利康)、OMRON(欧姆龙)、德灵诊断、施贵宝、日机装等众多沪上知名跨国公司。

2）服务内容：我们为客户提供长期的关于药检局申报资料、诊断产品操作手册、各类医药产品样本、培训用录像带和DVD的译制等方面的服务

3）项目清单:
(1) 美国德灵诊断系列药品申报资料以及AutoSCAN等医疗测试设备操作手册
(2) 瑞士罗氏诊断医疗产品操作手册及产品样本 
(3) 日本欧姆龙系列保健设备操作手册
(4) 美国强生血糖仪系列设备操作手册及专利
(5) 日本日立医疗器械技术资料和操作手册
(6) 美国GE医疗技术资料以及产品手册"
化工,"1）客户名单：杜邦、FMC、BP、拜耳、欧姆龙、Akzo Nobel、巴斯夫、汽巴精化、空气化工、中化国际、阿克苏诺贝尔、BP等众多知名跨国公司。其中，巴斯夫、拜耳等公司均与我们签订了长期翻译服务协议。

2）巴斯夫
集团公司包括:上海巴斯夫、北京巴斯夫、东亚巴斯夫、巴斯夫应用化工、巴斯夫聚氨酯等

项目清单:
(1) 巴斯夫集团新闻报道、媒体及公关活动等资料
(2) 巴斯夫漕泾等各类化工项目
(3) 巴斯夫染料化工产品样本设计印刷项目

3）拜耳
项目清单:
(1) 拜耳中国、拜耳医药保健、拜耳聚合物、拜耳材料创新集团、拜耳东南亚等
(2) 我们为拜耳集团成功完成众多项目包括:
(3) 拜耳新加坡二十余册系列产品样本、技术资料的翻译印刷服务项目
(4) 拜耳欧洲化工专利技术文档翻译

4）其他化工公司
我们也与其它众多知名化工公司长期合作，参与的项目包括:
(1) 美国亨斯迈聚氨酯化工产品技术资料
(2) 美国罗门哈斯化工行业技术交流会资料
(3) 荷兰阿克苏诺贝尔技术资料
(4) 法国阿托菲纳公司相关新闻"
金融,"1）事必达拥有众多具有银行金融背景的资深译员。我们为全球知名的银行提供长期的翻译服务，包括汇丰、大通、德意志银行、美洲银行、美国银行、花旗银行、意大利西雅那银行、中国工商银行等

2）保险客户：丰泰、太平洋、平安保险、纽约人寿、慕尼黑

3）项目清单:
(1) 美国银行内部操作规程培训
(2) 中国银联业务运作、入网系统、技术规程及宣传资料等
(3) 新加坡大华银行风险管理项目
(4) 其他众多外资银行提交银监会的各类资料的翻译项目"
化妆品,欧莱雅、强生、美宝莲、联合利华
汽车,GM、伊顿、上汽集团、雪铁龙、雅马哈、宝马
计算机及通讯,"1）在信息技术及计算机行业，事必达拥有丰富的翻译、设计印刷等服务经验。我们的客户包括英特尔、惠普、NEC、IBM、迈拓、Sun、爱普生、IBM、富士通、LG电子等众多知名跨国公司。我们为客户提供长期的翻译、设计印刷等服务，并保持良好的合作关系。

通讯公司：西门子、阿而卡特、爱立信、诺基亚、AT&T，朗讯、上海贝尔阿尔卡特、阿尔斯通

2）案例：
(1) 法国阿尔斯通地铁信号系统招投标项目
(2) 上海贝尔阿尔卡特公司系列通讯设备项目
(3) 上海华东电管局电力设备系列技术手册
(4) 美国英特尔芯片类产品的文献资料
(5) 日本富士通最新产品的技术资料与研发资料的翻译
(6) Sun公司新闻发布会口译
(7) 德国西门子各类自动化产品样本
(8) 德国西门子移动通信、通讯网络解决方案项目"
建筑,"1）在建筑领域，我们拥有极其丰富的翻译经验，包括各类建筑业工程施工设计文件，行销报告、建筑招投标文件和标书合同等

2）我们服务的公司及成功完成的项目包括:
(1) 华东建筑设计院
(2) 法国GSE公司
(3) 阿姆斯壮建筑制品公司
(4) 日本清水建设株式会社
(5) 浦东国际机场扩建项目
(6) 松下电工建筑项目、神户制钢项目、惠州大亚湾新建工厂项目等"
气体化工行业,"我们参与的项目包括:
(1) 英国BOC关于工业气体和真空技术等的大型工程项目的技术资料
(2) 法国液化空气公司氢氧站设计规范和公司技术、管理系列程序文件
(3) 美国空气化工公司危险品运输培训资料
(4) 德国梅塞尔公司季刊资料"
开关自动化,"1）公司清单：GE、艾默生、ABB、LG
2）案例：
(1) ABB开关装置、配电变压器、低压开关柜等产品操作手册和维修手册翻译
(2) 日本富士电机系列开关装置、配电变压器、低压开关柜等产品宣传样本和操作手册从翻译到制作印刷的一条龙服务
(3) 日本欧姆龙公司技术资料翻译"
咨询,"1）我们拥有具有管理、公关、市场等专业背景的众多资深翻译，为全球领先的跨国咨询公司提供长期的翻译服务，包括麦肯锡、普华永道、罗德公关、博雅公关、波士顿等


2）项目清单:
(1) 上海国际汽车城战略咨询项目
(2) 日本三菱汽车市场拓展项目
(3) 日本普利司通汽车轮胎中国区品牌促销方案
(4) 美国麦肯光明化妆品市场调研和分析报告
(5) 法国欧莱雅化妆品市场调查项目
(6) 德国西门子公关项目酒会口译"
物流,"1）客户：TNT、东方海外、GESEACo、曼内斯曼、KDF、和黄天白、铁行渣华
2）案例
(1) 德国西门子物流与装备系统，新型智能系列物流设备技术资料
(2) 大福自动化物流设备物流专业字典翻译
(3) 汉堡南美公司的资料翻译及公司介绍DVD译制"
船舶,"(1) 日本雅马哈船外发动机系列产品安装、维修和用户手册翻译印刷
(2) 日本三井物产公司大型进口设备项目商务和技术谈判口译"
机械,雅马哈、三菱
电器,Philips、NEC、三星、博朗、宝丽来、特灵空调
电气,GE、艾默生、ABB、LG
广告,奥美、麦肯光明、旭通、博报堂
领事馆,美国、加拿大、日本、英国、比利时、爱尔兰等国驻沪领事馆
外国翻译公司,美国、新加坡、香港、日本、比利时、丹麦等国家和地区的翻译公司
食品,可口可乐、百事、雀巢、达能、利乐、IBP
法律,美国凯寿律师事务所、英国路伟律师事务所、美国美富律师事务所、澳大利亚铭德律师事务所、德国申特海姆律师事务所、新加坡谢凯文律师事务所、法国铁法理律师事务所、阿姆斯壮蒂斯岱律师事务所尔、比邻德立律师事务所、西盟斯律师事务所、美国美迈律师事务所
酒店,金茂君悦酒店、香格里拉酒店
注塑,克劳斯玛菲
轨道交通,庞巴迪运输、庞巴迪公司、南车株洲电力机车研究所有限公司、华东电力设计院、华东建筑设计研究院、机械工业第六设计研究院上海分院、上海市隧道工程轨道交通设计研究院、上海船舶重工集团
活动+展会搭建案例,"东芝、三菱，住友商事，住友电工，基本上也都是我们公司的长期客户嘛。
他们比如说每年接下去三月份不都是会有一些活动啊，或者是展会啊，我们可以提供这种展台的一个搭建。
还有就是比如说组织一些小规模的一些v i p客户的一些啊，比如说新品发布的一些活动，包括这个活动室内的一个搭建啊，包括茶歇啊，还有就是那个部长啊，这些我们都都是可以提供这个一体化的一个服务嘛"
